Date,IndexTicker,NumIssues,Coupon,Rating,ParAmount(LCL),MktValue(LCL),ParAmount(USD),MktValue(USD),ParAmount(EUR),MktValue(EUR),ParAmount(GBP),MktValue(GBP),ParAmount(JPY),MktValue(JPY),ParAmount(AUD),MktValue(AUD),ParAmount(CAD),MktValue(CAD),ParAmount(CHF),MktValue(CHF),ParAmount(CNY),MktValue(CNY),ParAmount(HKD),MktValue(HKD),ParAmount(SGD),MktValue(SGD),AvgLife,Price,YldtoMat,YldToCall,YldtoWorst,CurrentYield,GrossSpread,OAS,OASToSwap,MacDur,ModDur,SemiAnnModDur,DurToWorst,SemiAnnDurToWorst,EffDur,SemiAnnEffDur,EffDurToSwap,Cnvxty,CnvxtyToSwap,DailyTotalRtn(LCL),MthToDtPrincRtn(LCL),MthToDtIncomeRtn(LCL),MthToDtTotalRtn(LCL),IndexValue(LCL),DailyTotalRtn(USD),MthToDtTotalRtn(USD),IndexValue(USD),DailyHedgedRtn(USD),MthToDtHedgedRtn(USD),IndexValueHedged(USD),DailyTotalRtn(EUR),MthToDtTotalRtn(EUR),IndexValue(EUR),DailyHedgedRtn(EUR),MthToDtHedgedRtn(EUR),IndexValueHedged(EUR),DailyTotalRtn(GBP),MthToDtTotalRtn(GBP),IndexValue(GBP),DailyHedgedRtn(GBP),MthToDtHedgedRtn(GBP),IndexValueHedged(GBP),DailyTotalRtn(JPY),MthToDtTotalRtn(JPY),IndexValue(JPY),DailyHedgedRtn(JPY),MthToDtHedgedRtn(JPY),IndexValueHedged(JPY),DailyTotalRtn(AUD),MthToDtTotalRtn(AUD),IndexValue(AUD),DailyHedgedRtn(AUD),MthToDtHedgedRtn(AUD),IndexValueHedged(AUD),DailyTotalRtn(CAD),MthToDtTotalRtn(CAD),IndexValue(CAD),DailyHedgedRtn(CAD),MthToDtHedgedRtn(CAD),IndexValueHedged(CAD),DailyTotalRtn(CHF),MthToDtTotalRtn(CHF),IndexValue(CHF),DailyHedgedRtn(CHF),MthToDtHedgedRtn(CHF),IndexValueHedged(CHF),DailyTotalRtn(CNY),MthToDtTotalRtn(CNY),IndexValue(CNY),DailyHedgedRtn(CNY),MthToDtHedgedRtn(CNY),IndexValueHedged(CNY),DailyTotalRtn(HKD),MthToDtTotalRtn(HKD),IndexValue(HKD),DailyHedgedRtn(HKD),MthToDtHedgedRtn(HKD),IndexValueHedged(HKD),DailyTotalRtn(SGD),MthToDtTotalRtn(SGD),IndexValue(SGD),DailyHedgedRtn(SGD),MthToDtHedgedRtn(SGD),IndexValueHedged(SGD)
20231229,SE_TSY_15-20,1,3.5000,AAA,43213.4492,51370.8516,4287.9631,5097.4019,3881.7391,4614.4950,3363.6360,3998.5895,604517.0419,718631.7174,6284.1110,7470.3625,5654.1082,6721.4341,3608.9642,4290.2283,30411.0921,36151.7936,33482.7745,39803.3175,5656.2522,6723.9828,15.2459,116.2520,2.2182,2.2305,2.2305,3.0107,-0.6226,0.3360,-14.9695,12.0700,11.8067,11.9376,11.8067,11.9376,11.8952,12.0254,11.7959,1.7559,1.7326,-0.0324,6.7717,0.2626,7.0344,167.2115,-1.3001,11.2933,126.7693,-0.1040,7.4735,172.6702,-0.7730,9.9281,148.8178,-0.0804,7.2424,164.1806,-1.1298,10.5207,140.7846,-0.0944,7.3948,182.9583,-1.2406,6.1327,132.7034,-0.1411,6.6343,131.9382,-0.7650,8.1454,132.8563,-0.0748,7.1681,176.4788,-1.3039,8.2357,122.2497,-0.1057,7.2255,170.9419,-0.6747,7.7224,110.0576,-0.0915,6.8901,142.0674,-1.4904,10.6893,83.5492,-0.1440,7.1310,93.3574,-1.3633,11.2683,125.5851,-0.1085,7.4691,172.6663,-1.1090,10.0007,116.9700,-0.1029,7.2472,165.0525
20231229,SE_TSY_1-5,3,1.4377,AAA,242053.0000,236374.1250,24018.3174,23454.8168,21742.9207,21232.8038,18840.8514,18398.8208,3386102.3869,3306660.0656,35199.4100,34373.5865,31670.5533,30927.5214,20215.0168,19740.7465,170342.7107,166346.2514,187548.2323,183148.1093,31682.5625,30939.2488,2.8141,96.9167,2.4223,2.4373,2.4373,1.4879,-1.0166,-0.0442,-34.6640,2.7441,2.6828,2.7133,2.6828,2.7133,2.6674,2.6982,2.6682,0.1116,0.1119,-0.0235,1.5228,0.1247,1.6475,421.9341,-1.2914,5.6921,235.9441,-0.0280,1.8719,371.6121,-0.7642,4.3957,293.6246,-0.0332,1.7096,358.0369,-1.1210,4.9584,357.8585,-0.0278,1.8321,491.7758,-1.2318,0.7913,245.3958,-0.0734,1.2930,171.7965,-0.7561,2.7027,266.7657,-0.0285,1.7253,630.0212,-1.2951,2.7884,268.2130,-0.0315,1.7781,402.2468,-0.6658,2.3009,156.3641,-0.0511,1.4685,222.0200,-1.4817,5.1185,93.6388,-0.0596,1.5599,147.2124,-1.3545,5.6684,236.2179,-0.0292,1.8688,355.5075,-1.1002,4.4646,179.0244,-0.0382,1.7108,291.1390
20231229,SE_TSY_5-10,4,1.1451,AAA,219293.0000,208229.2578,21759.8992,20662.0716,19698.4558,18704.6318,17069.2651,16208.0888,3067710.5871,2912938.8478,31889.6449,30280.7526,28692.6031,27245.0076,18314.2191,17390.2325,154325.5570,146539.5439,169913.2608,161340.8188,28703.4830,27255.3386,7.6558,94.5534,2.0027,2.0127,2.0127,1.2141,-0.5834,-0.1337,-33.1384,7.3121,7.1678,7.2396,7.1678,7.2396,7.1362,7.2078,7.1348,0.6125,0.6126,-0.0125,4.6296,0.1053,4.7348,552.5568,-1.2805,8.9022,292.1335,-0.0557,5.0830,542.0510,-0.7532,7.5664,365.7454,-0.0442,4.8810,481.3840,-1.1101,8.1462,406.8741,-0.0501,5.0207,649.8331,-1.2209,3.8525,342.0683,-0.0969,4.3541,240.9354,-0.7452,5.8220,304.1982,-0.0392,4.8448,863.8079,-1.2842,5.9103,308.2429,-0.0586,4.9002,563.6081,-0.6549,5.4081,198.4297,-0.0584,4.5759,307.2252,-1.4708,8.3112,107.9626,-0.0923,4.7534,167.3041,-1.3436,8.8778,295.3619,-0.0588,5.0791,518.1783,-1.0892,7.6375,242.3606,-0.0594,4.8843,429.6284
20231229,SE_TSY_1-10,7,1.2986,AAA,461346.0000,444603.3828,45778.2166,44116.8883,41441.3765,39937.4357,35910.1166,34606.9096,6453812.9740,6219598.9133,67089.0549,64654.3391,60363.1564,58172.5289,38529.2360,37130.9790,324668.2677,312885.7952,357461.4931,344488.9282,60386.0455,58194.5874,5.1155,95.7933,2.2258,2.2385,2.2385,1.3597,-0.8137,-0.0861,-33.9495,4.8835,4.7833,4.8332,4.7833,4.8332,4.7603,4.8103,4.7601,0.3462,0.3464,-0.0184,2.9547,0.1157,3.0705,530.4886,-1.2863,7.1717,296.6475,-0.0410,3.3519,464.0921,-0.7590,5.8571,369.1679,-0.0383,3.1713,449.7517,-1.1159,6.4277,449.9277,-0.0383,3.3018,618.1982,-1.2267,2.2022,308.5309,-0.0844,2.7038,212.8277,-0.7510,4.1404,335.3987,-0.0335,3.1631,788.8325,-1.2900,4.2273,337.2185,-0.0442,3.2171,504.9574,-0.6607,3.7330,196.5932,-0.0545,2.9007,277.9574,-1.4766,6.5900,99.9541,-0.0749,3.0318,155.8890,-1.3494,7.1477,296.9917,-0.0431,3.3484,443.8949,-1.0951,5.9270,225.0835,-0.0481,3.1735,363.8051
20231229,SE_TSY_10+,1,3.5000,AAA,43213.4492,51370.8516,4287.9631,5097.4019,3881.7391,4614.4950,3363.6360,3998.5895,604517.0419,718631.7174,6284.1110,7470.3625,5654.1082,6721.4341,3608.9642,4290.2283,30411.0921,36151.7936,33482.7745,39803.3175,5656.2522,6723.9828,15.2459,116.2520,2.2182,2.2305,2.2305,3.0107,-0.6226,0.3360,-14.9695,12.0700,11.8067,11.9376,11.8067,11.9376,11.8952,12.0254,11.7959,1.7559,1.7326,-0.0324,6.7717,0.2626,7.0344,1023.3407,-1.3001,11.2933,572.2487,-0.1040,7.4735,871.8774,-0.7730,9.9281,712.1444,-0.0804,7.2424,867.3123,-1.1298,10.5207,867.9345,-0.0944,7.3948,1192.9104,-1.2406,6.1327,595.1724,-0.1411,6.6343,386.1172,-0.7650,8.1454,647.0020,-0.0748,7.1681,1497.8233,-1.3039,8.2357,650.5123,-0.1057,7.2255,967.2882,-0.6747,7.7224,379.2387,-0.0915,6.8901,528.1315,-1.4904,10.6893,127.6079,-0.1440,7.1310,192.4191,-1.3633,11.2683,572.9127,-0.1085,7.4691,833.8350,-1.1090,10.0007,434.1980,-0.1029,7.2472,686.5828
20231229,SE_TSY_15+,1,3.5000,AAA,43213.4492,51370.8516,4287.9631,5097.4019,3881.7391,4614.4950,3363.6360,3998.5895,604517.0419,718631.7174,6284.1110,7470.3625,5654.1082,6721.4341,3608.9642,4290.2283,30411.0921,36151.7936,33482.7745,39803.3175,5656.2522,6723.9828,15.2459,116.2520,2.2182,2.2305,2.2305,3.0107,-0.6226,0.3360,-14.9695,12.0700,11.8067,11.9376,11.8067,11.9376,11.8952,12.0254,11.7959,1.7559,1.7326,-0.0324,6.7717,0.2626,7.0344,342.4638,-1.3001,11.2933,231.4186,-0.1040,7.4735,340.7653,-0.7730,9.9281,321.2309,-0.0804,7.2424,320.0994,-1.1298,10.5207,282.7031,-0.0944,7.3948,371.9821,-1.2406,6.1327,271.4751,-0.1411,6.6343,232.3668,-0.7650,8.1454,237.2214,-0.0748,7.1681,460.1541,-1.3039,8.2357,236.9680,-0.1057,7.2255,361.9257,-0.6747,7.7224,175.9706,-0.0915,6.8901,257.1776,-1.4904,10.6893,153.5432,-0.1440,7.1310,215.7195,-1.3633,11.2683,232.2136,-0.1085,7.4691,330.2881,-1.1090,10.0007,190.2554,-0.1029,7.2472,333.8080
20231229,SG_TSY_1-3,4,1.6469,AAA,32140.5000,31200.1050,24365.4765,23652.5699,22057.1914,21411.8227,19113.1758,18553.9457,3435044.8715,3334539.3072,35708.1798,34663.3984,32128.3173,31188.2787,20507.2033,19907.1855,172804.8322,167748.7564,190259.0412,184692.2748,32140.5000,31200.1050,2.0419,96.9087,3.2265,3.2265,3.2265,1.6997,-0.5268,0.0348,37.0067,2.0078,1.9765,1.9765,1.9765,1.9765,1.9712,1.9712,1.9715,0.0517,0.0519,-0.0026,0.4360,0.1447,0.5807,143.0845,-0.1960,1.7625,185.2148,0.0103,0.7284,164.9161,0.3371,0.5143,152.7961,-0.0015,0.5803,139.0988,-0.0237,1.0561,227.3487,0.0082,0.6966,175.6450,-0.1357,-2.9561,241.6061,-0.0376,0.2031,101.2661,0.3452,-1.1158,158.3833,0.0027,0.6145,244.6386,-0.1997,-1.0332,164.8270,0.0059,0.6664,168.3509,0.4365,-1.5026,90.6051,-0.0212,0.3622,109.8158,-0.3884,1.2103,130.5927,-0.0196,0.4225,136.7184,-0.2598,1.7397,185.6749,0.0098,0.7255,149.5288,-0.0026,0.5807,143.0845,-0.0026,0.5807,143.0845
20231229,SG_TSY_3-5,4,3.0727,AAA,21500.0000,21888.7590,16298.9917,16593.7071,14754.8923,15021.6875,12785.5285,13016.7141,2297831.8551,2339380.8264,23886.5564,24318.4687,21491.8505,21880.4622,13718.0464,13966.0936,115595.7092,117685.8895,127271.4919,129572.7915,21500.0000,21888.7590,3.7548,100.9063,2.7778,2.7778,2.7778,3.0461,1.0941,0.9749,15.7189,3.5437,3.4954,3.4954,3.4954,3.4954,3.4754,3.4754,3.4840,0.1457,0.1464,0.0197,0.8782,0.2597,1.1379,183.6943,-0.1737,2.3263,232.0027,0.0317,1.2924,214.7152,0.3595,1.0712,210.5278,0.0226,1.1371,178.0311,-0.0014,1.6160,293.3156,0.0304,1.2566,227.6320,-0.1134,-2.4185,319.5519,-0.0166,0.7399,127.7764,0.3676,-0.5679,222.4995,0.0265,1.1619,315.4134,-0.1774,-0.4849,210.7895,0.0267,1.2142,217.9938,0.4589,-0.9569,121.9873,0.0032,0.9074,139.7188,-0.3661,1.7710,142.4975,0.0009,0.9835,149.6207,-0.2375,2.3034,233.0488,0.0309,1.2894,194.6178,0.0197,1.1379,183.6943,0.0197,1.1379,183.6943
20231229,SG_TSY_5-7,2,2.8750,AAA,15600.0000,15794.4160,11826.2452,11973.6305,10705.8753,10839.2980,9276.9416,9392.5561,1667264.0437,1688042.4308,17331.6409,17547.6376,15594.0869,15788.4292,9953.5592,10077.6061,83874.0960,84919.3824,92345.8267,93496.6926,15600.0000,15794.4160,6.1522,100.7167,2.7466,2.7466,2.7466,2.8545,0.3288,0.2898,17.4807,5.6517,5.5751,5.5751,5.5751,5.5751,5.5593,5.5593,5.5610,0.3566,0.3571,-0.0457,1.1324,0.2425,1.3749,221.5016,-0.2390,2.5661,287.2250,-0.0350,1.5322,258.5878,0.2939,1.3080,248.8078,-0.0417,1.3739,214.5435,-0.0668,1.8540,359.4368,-0.0353,1.4947,273.7645,-0.1788,-2.1898,394.8031,-0.0802,0.9683,154.3527,0.3020,-0.3350,255.5075,-0.0368,1.3947,378.5591,-0.2427,-0.2518,260.8726,-0.0382,1.4472,263.5827,0.3932,-0.7248,145.3918,-0.0597,1.1393,168.4328,-0.4313,2.0094,160.2011,-0.0662,1.2220,168.5234,-0.3028,2.5431,288.0383,-0.0360,1.5292,234.3068,-0.0457,1.3749,221.5016,-0.0457,1.3749,221.5016
20231229,SG_TSY_7-10,3,2.6679,AAA,19800.0000,19981.1148,15010.2343,15147.5360,13588.2264,13712.5207,11774.5797,11882.2843,2116142.8247,2135499.6266,21997.8519,22199.0709,19792.4949,19973.5410,12633.3637,12748.9237,106455.5834,107429.3549,117208.1647,118280.2923,19800.0000,19981.1148,8.7491,100.1220,2.7191,2.7191,2.7191,2.6672,-0.1352,-0.1408,13.6972,7.7946,7.6901,7.6901,7.6901,7.6901,7.6691,7.6691,7.6797,0.6785,0.6803,-0.0480,1.8870,0.2283,2.1153,242.7239,-0.2412,3.3152,306.5560,-0.0388,2.2814,285.7710,0.2916,2.0479,278.1802,-0.0415,2.1139,234.7733,-0.0690,2.5980,387.5716,-0.0378,2.2386,302.8393,-0.1810,-1.4754,422.2389,-0.0831,1.6827,166.1131,0.2998,0.3930,293.9991,-0.0366,2.1227,417.1345,-0.2450,0.4768,278.5260,-0.0419,2.1758,291.3340,0.3910,0.0003,161.1875,-0.0587,1.8644,183.2757,-0.4335,2.7545,160.4971,-0.0711,1.9670,168.9261,-0.3050,3.2921,307.9383,-0.0402,2.2781,258.9211,-0.0480,2.1153,242.7239,-0.0480,2.1153,242.7239
20231229,SG_TSY_10-15,1,2.2500,AAA,8400.0000,8042.9458,6367.9782,6097.2980,5764.7021,5519.6651,4995.2763,4782.9448,897757.5620,859597.0729,9332.4220,8935.7339,8396.8160,8039.8972,5359.6088,5131.7909,45162.9748,43243.2569,49724.6759,47611.0563,8400.0000,8042.9458,12.5847,94.8200,2.7392,2.7392,2.7392,2.3729,0.0273,0.0595,17.8262,10.8730,10.7261,10.7261,10.7261,10.7261,10.7202,10.7202,10.7049,1.3185,1.3165,-0.0644,2.5872,0.2035,2.7907,224.9176,-0.2575,3.9985,301.1861,-0.0567,2.9647,253.1145,0.2752,2.7229,248.3050,-0.0557,2.7888,210.5431,-0.0854,3.2766,347.2334,-0.0544,2.9172,268.2133,-0.1974,-0.8238,356.4275,-0.0996,2.3344,160.6225,0.2833,1.0570,217.8286,-0.0505,2.7867,364.5954,-0.2613,1.1413,251.4047,-0.0593,2.8404,259.1657,0.3745,0.6617,156.8161,-0.0718,2.5258,168.4397,-0.4498,3.4341,167.5199,-0.0901,2.6467,176.6993,-0.3214,3.9752,301.5355,-0.0586,2.9613,230.2751,-0.0644,2.7907,224.9176,-0.0644,2.7907,224.9176
20231229,SG_TSY_15-20,2,2.5980,AAA,11100.0000,10910.6865,8414.8283,8271.3111,7617.6421,7487.7211,6600.9008,6488.3206,1186322.4926,1166089.4440,12332.1291,12121.8013,11095.7926,10906.5509,7082.3402,6961.5490,59679.6452,58661.7928,65707.6075,64586.9466,11100.0000,10910.6865,17.1360,97.8905,2.7649,2.7649,2.7649,2.6544,-0.0846,-0.0989,29.4186,13.8256,13.6371,13.6371,13.6371,13.6371,13.6525,13.6525,13.5525,2.2130,2.1881,-0.0083,3.3388,0.2303,3.5691,172.4633,-0.2016,4.7861,198.5205,-0.0015,3.7522,184.1229,0.3314,3.5008,239.2256,0.0026,3.5667,154.7523,-0.0294,4.0586,305.4347,0.0016,3.6993,179.6717,-0.1414,-0.0728,237.0308,-0.0459,3.0855,135.3201,0.3396,1.8223,235.0330,0.0069,3.5520,230.1242,-0.2054,1.9072,226.9051,-0.0056,3.6063,186.1938,0.4308,1.4240,136.8650,-0.0137,3.2881,136.2167,-0.3940,4.2174,167.4558,-0.0361,3.4299,177.1697,-0.2655,4.7626,198.3757,-0.0038,3.7486,172.4934,-0.0083,3.5691,172.4633,-0.0083,3.5691,172.4633
20231229,SG_TSY_20+,4,2.3527,AAA,24700.0000,23195.3384,18724.8882,17584.2153,16950.9692,15918.3590,14688.4909,13793.7051,2639834.7358,2479022.6706,27441.7648,25770.0818,24690.6376,23186.5463,15759.8021,14799.7548,132800.6520,124710.7716,146214.2256,137307.2242,24700.0000,23195.3384,30.1700,93.1134,2.7405,2.7405,2.7405,2.5273,-0.1960,0.0325,41.6860,20.7532,20.4729,20.4729,20.4729,20.4729,20.4959,20.4959,20.2129,5.6732,5.5256,-0.2294,5.3140,0.2243,5.5382,132.1796,-0.4223,6.7784,123.9829,-0.2290,5.7445,137.0392,0.1096,5.4686,148.5517,-0.2115,5.5345,115.2151,-0.2504,6.0371,157.9304,-0.2209,5.6777,128.6707,-0.3622,1.8271,218.9130,-0.2622,4.9854,107.9617,0.1177,3.7582,189.1587,-0.2038,5.4880,143.6981,-0.4260,3.8448,165.4779,-0.2272,5.5439,136.3644,0.2088,3.3523,114.9675,-0.2219,5.2165,105.6888,-0.6142,6.1989,139.3477,-0.2663,5.4114,159.1469,-0.4860,6.7544,124.7948,-0.2326,5.7405,131.2699,-0.2294,5.5382,132.1796,-0.2294,5.5382,132.1796
20231229,SG_TSY_1-5,8,2.2184,AAA,53640.5000,53088.8640,40664.4682,40246.2770,36812.0836,36433.5102,31898.7043,31570.6597,5732876.7266,5673920.1335,59594.7361,58981.8671,53620.1678,53068.7409,34225.2497,33873.2790,288400.5414,285434.6458,317530.5331,314265.0664,53640.5000,53088.8640,2.7285,98.5110,3.0415,3.0415,3.0415,2.2548,0.1415,0.4224,28.2297,2.6411,2.6027,2.6027,2.6027,2.6027,2.5914,2.5914,2.5951,0.0904,0.0909,0.0066,0.6177,0.1920,0.8097,162.1528,-0.1868,1.9942,204.7961,0.0191,0.9602,188.9924,0.3463,0.7432,185.8395,0.0084,0.8091,157.4210,-0.0145,1.2862,258.9190,0.0174,0.9267,200.8201,-0.1265,-2.7351,282.0786,-0.0289,0.4237,113.1331,0.3545,-0.8906,196.4074,0.0125,0.8395,278.8918,-0.1905,-0.8079,186.0705,0.0145,0.8915,192.1841,0.4458,-1.2783,107.6820,-0.0111,0.5862,123.6356,-0.3792,1.4407,135.3932,-0.0111,0.6530,141.9195,-0.2506,1.9714,205.7195,0.0185,0.9572,171.3313,0.0066,0.8097,162.1528,0.0066,0.8097,162.1528
20231229,SG_TSY_5-10,5,2.7592,AAA,35400.0000,35775.5308,26836.4794,27121.1665,24294.1017,24551.8187,21051.5214,21274.8404,3783406.8683,3823542.0564,39329.4928,39746.7085,35386.5818,35761.9702,22586.9229,22826.5298,190329.6793,192348.7372,209553.9914,211776.9849,35400.0000,35775.5308,7.6047,100.3841,2.7312,2.7312,2.7312,2.7499,0.0696,0.0493,15.3676,6.8486,6.7564,6.7564,6.7564,6.7564,6.7377,6.7377,6.7443,0.5364,0.5376,-0.0470,1.5518,0.2346,1.7864,237.5445,-0.2402,2.9824,300.0144,-0.0371,1.9485,279.2598,0.2926,1.7192,272.2441,-0.0416,1.7851,229.9018,-0.0680,2.2675,379.3013,-0.0367,1.9081,295.9321,-0.1800,-1.7928,413.2288,-0.0818,1.3653,163.2382,0.3008,0.0696,287.7254,-0.0367,1.7993,408.1195,-0.2440,0.1531,272.5825,-0.0403,1.8521,284.4676,0.3920,-0.3219,157.7480,-0.0591,1.5422,179.6418,-0.4325,2.4235,159.8661,-0.0689,1.6360,168.1910,-0.3040,2.9593,301.3672,-0.0384,1.9454,253.0541,-0.0470,1.7864,237.5445,-0.0470,1.7864,237.5445
20231229,SG_TSY_1-10,13,2.4334,AAA,89040.5000,88864.3948,67500.9476,67367.4435,61106.1853,60985.3289,52950.2256,52845.5001,9516283.5949,9497462.1910,98924.2289,98728.5756,89006.7495,88830.7111,56812.1726,56699.8089,478730.2207,477783.3831,527084.5245,526042.0513,89040.5000,88864.3948,4.6671,99.2557,2.9166,2.9166,2.9166,2.4541,0.1126,0.2722,23.0516,4.3349,4.2749,4.2749,4.2749,4.2749,4.2606,4.2606,4.2655,0.2700,0.2707,-0.0150,0.9925,0.2091,1.2016,187.2638,-0.2083,2.3907,236.5109,-0.0036,1.3567,218.9697,0.3247,1.1348,214.6186,-0.0118,1.2007,181.5965,-0.0361,1.6799,299.0152,-0.0044,1.3205,232.4797,-0.1481,-2.3571,325.7613,-0.0503,0.8015,129.9632,0.3328,-0.5054,226.8230,-0.0073,1.2246,321.9230,-0.2121,-0.4223,214.8854,-0.0076,1.2770,222.7674,0.4241,-0.8945,124.3577,-0.0305,0.9698,142.3189,-0.4007,1.8350,145.0644,-0.0345,1.0474,152.2831,-0.2722,2.3678,237.5773,-0.0045,1.3537,198.4774,-0.0150,1.2016,187.2638,-0.0150,1.2016,187.2638
20231229,SG_TSY_10+,7,2.3948,AAA,44200.0000,42148.9707,33507.6946,31952.8244,30333.3134,28925.7452,26284.6679,25064.9705,4723914.7904,4504709.1875,49106.3159,46827.6170,44183.2462,42132.9943,28201.7512,26893.0947,237643.2719,226615.8214,261646.5090,249505.2272,44200.0000,42148.9707,23.5547,94.6374,2.7466,2.7466,2.7466,2.5307,-0.1245,0.0037,33.9575,17.0746,16.8435,16.8435,16.8435,16.8435,16.8590,16.8590,16.6745,3.9465,3.8585,-0.1406,4.2680,0.2218,4.4898,226.6343,-0.3336,5.7176,303.4848,-0.1372,4.6838,255.6516,0.1987,4.4209,250.2001,-0.1263,4.4868,211.8913,-0.1616,4.9837,349.8836,-0.1315,4.6244,271.0186,-0.2735,0.8156,359.1478,-0.1751,3.9739,160.6172,0.2068,2.7275,219.4911,-0.1199,4.4572,367.2657,-0.3374,2.8132,253.3234,-0.1377,4.5123,261.9140,0.2979,2.3256,158.0130,-0.1393,4.1898,169.0723,-0.5258,5.1439,167.8550,-0.1731,4.3564,177.4279,-0.3974,5.6940,303.8369,-0.1401,4.6800,232.5124,-0.1406,4.4898,226.6343,-0.1406,4.4898,226.6343
20231229,SG_TSY_15+,6,2.4288,AAA,35800.0000,34106.0249,27139.7165,25855.5264,24568.6113,23406.0801,21289.3916,20282.0257,3826157.2284,3645112.1146,39773.8939,37891.8831,35786.4301,34093.0971,22842.1424,21761.3038,192480.2972,183372.5645,211921.8331,201894.1708,35800.0000,34106.0249,26.1287,94.5946,2.7483,2.7483,2.7483,2.5679,-0.1603,-0.0095,37.7616,18.5370,18.2861,18.2861,18.2861,18.2861,18.3067,18.3067,18.0822,4.5663,4.4579,-0.1585,4.6719,0.2262,4.8981,175.7184,-0.3515,6.1307,202.2673,-0.1561,5.0968,187.8902,0.1807,4.8289,243.7407,-0.1429,4.8948,157.8016,-0.1796,5.3939,311.1994,-0.1496,5.0345,183.5110,-0.2914,1.2095,241.5045,-0.1929,4.3678,137.1060,0.1888,3.1288,239.4690,-0.1363,4.8586,234.6660,-0.3553,3.2149,231.1877,-0.1562,4.9140,190.1199,0.2799,2.7254,139.4481,-0.1551,4.5896,138.6258,-0.5437,5.5547,170.6164,-0.1926,4.7672,180.9537,-0.4153,6.1069,202.1198,-0.1593,5.0929,175.9787,-0.1585,4.8981,175.7184,-0.1585,4.8981,175.7184
20231229,US_TSY_1-3,93,2.3645,AA+,3711969.7422,3604315.2759,3711969.7422,3604315.2759,3360312.9880,3262857.2633,2911805.5712,2827357.4489,523313494.2539,508136367.5936,5439979.1048,5282208.9483,4894603.3021,4752650.1228,3124179.3335,3033571.9519,26326031.8056,25562524.7996,28985101.3304,28144476.0475,4896459.2869,4754452.2804,1.8557,96.5578,4.3694,4.3694,4.3694,2.4542,-1.2687,-0.6970,15.3097,1.8089,1.7708,1.7708,1.7708,1.7708,1.7649,1.7649,1.7882,0.0433,0.0448,0.0928,0.9332,0.2083,1.1415,530.4488,0.0928,1.1415,530.4488,0.0928,1.1415,530.4488,0.6274,-0.0991,339.7869,0.0819,0.9881,521.1484,0.2655,0.4394,481.9311,0.0908,1.1067,884.4987,0.1532,-3.5483,297.1103,0.0417,0.5961,208.4259,0.6355,-1.7192,645.2936,0.0848,1.0153,1396.2999,0.0890,-1.6372,530.9523,0.0862,1.0675,657.2535,0.7271,-2.1037,171.3828,0.0611,0.7613,261.2866,-0.1002,0.5926,121.5054,0.0621,0.8334,137.3015,0.0287,1.1189,529.6721,0.0921,1.1385,479.4346,0.2867,-0.0331,321.1912,0.0797,0.9888,367.6351
20231229,US_TSY_3-5,57,2.2149,AA+,2670649.6689,2522949.5957,2670649.6689,2522949.5957,2417643.2978,2283935.7224,2094955.8119,1979094.4428,376508190.3286,355685434.0018,3913900.0058,3697442.0689,3521518.6535,3326761.3369,2247752.2939,2123440.5272,18940781.5821,17893263.1226,20853901.4725,19700578.0655,3522853.9783,3328022.8117,3.9680,93.9919,3.9215,3.9215,3.9215,2.3598,-1.2370,-0.4306,30.6546,3.7894,3.7166,3.7166,3.7166,3.7166,3.6987,3.6987,3.7439,0.1620,0.1666,0.0854,1.8881,0.2025,2.0906,786.9938,0.0854,2.0906,786.9938,0.0854,2.0906,786.9938,0.6200,0.8384,504.1206,0.0798,1.9252,760.1287,0.2582,1.3819,715.0111,0.0851,2.0490,1303.9316,0.1458,-2.6432,440.8041,0.0356,1.4998,300.5888,0.6281,-0.7970,957.3818,0.0827,1.9367,2070.3635,0.0816,-0.7142,787.7408,0.0790,1.9896,976.7261,0.7197,-1.1850,254.2700,0.0601,1.6790,378.8754,-0.1075,1.5366,132.1341,0.0532,1.7773,148.9779,0.0214,2.0678,785.8415,0.0841,2.0874,710.9878,0.2793,0.9050,476.5313,0.0744,1.9265,542.3023
20231229,US_TSY_5-7,33,2.4956,AA+,1508779.7666,1408460.3272,1508779.7666,1408460.3272,1365844.1738,1275028.5857,1183542.3334,1104848.0759,212707771.4953,198564736.9216,2211152.2922,2064131.7904,1989477.0002,1857195.7874,1269864.4906,1185430.6343,10700567.8607,9989082.3322,11781382.2465,10998032.8876,1990231.3901,1857900.0175,5.9306,92.8075,3.8752,3.8752,3.8752,2.6917,-0.7973,-0.2783,37.7304,5.4911,5.3868,5.3868,5.3868,5.3868,5.3662,5.3662,5.4288,0.3323,0.3409,0.0141,2.7647,0.2329,2.9976,986.5877,0.0141,2.9976,986.5877,0.0141,2.9976,986.5877,0.5483,1.7342,631.9734,0.0143,2.8210,944.3284,0.1867,2.2825,896.3491,0.0159,2.9497,1634.4742,0.0744,-1.7783,552.5989,-0.0318,2.3646,370.0519,0.5564,0.0843,1200.1889,0.0183,2.8179,2586.9148,0.0103,0.1679,987.5242,0.0095,2.8716,1226.6246,0.6479,-0.3072,318.7568,-0.0032,2.5568,469.0624,-0.1787,2.4386,139.4379,-0.0195,2.6793,156.9765,-0.0499,2.9745,985.1432,0.0122,2.9942,891.1967,0.2078,1.8014,597.3871,0.0057,2.8229,677.7409
